0,0.0767142431488186,0.07363488416992774,3.343940872776474,3.3229457326745706,5.528791038015356,5.518499686135843,0.11181566949100313,0.10673995949132906,5.076976661707102,4.983629472371201,8.523581799118839,8.425750895296796,0.1413259498448865,0.13533643301627452,6.596222799926191,6.445612142179048,10.892706573155163,10.726958837820499
183,0.0767142431488186,0.07703641609349252,3.2861937804370687,3.244555619090724,5.356833498881861,5.23466161576787,0.11181566949100313,0.11374456024457648,4.579571085195948,4.507259027626414,7.768404283962553,7.571230706080072,0.1413259498448865,0.14088637017863018,5.450592501111665,5.374871428354337,9.241370081898866,9.05138766840927
366,0.07650593038902082,0.07526418530345695,3.032459521279907,3.064384473861591,5.356833498881861,5.400714714597611,0.11181566949100313,0.12392826893550744,4.556290361383693,4.605481101661865,7.768404283962553,8.55774104821339,0.1413259498448865,0.1612979236153902,5.450592501111665,5.60976135360536,9.241370081898866,10.425543499355665
549,0.065603928996558,0.06424160673181986,2.882311957266418,2.8751213340467108,4.924717060445233,4.93404621541144,0.09817521525243794,0.09443142624847345,4.378769130754235,4.259630425237927,7.669487875468491,7.518780603392627,0.12468472122264712,0.11814722842612131,5.450592501111665,5.3623575877281775,9.241370081898866,9.47458449237427
732,0.065603928996558,0.06424160673181986,2.882311957266418,2.8751213340467108,4.924717060445233,4.93404621541144,0.09817521525243794,0.09443142624847345,4.378769130754235,4.259630425237927,7.669487875468491,7.518780603392627,0.12468472122264712,0.11814722842612131,5.450592501111665,5.3623575877281775,9.241370081898866,9.47458449237427
915,0.06546019467374452,0.06622241189082367,2.843742309028673,2.9167740477551702,4.924717060445233,5.085641897579978,0.09786117321371512,0.09902451724290012,4.345097801838287,4.457715641434013,7.669487875468491,7.986617602394001,0.12215281067038015,0.1234517792459107,5.450592501111665,5.686866879116086,9.241370081898866,10.155551873294085
1098,0.05936890949819606,0.05785864263876426,2.4801547723392066,2.4744832620298602,4.4273576524725975,4.4564651830338216,0.0869989842058948,0.08386818407129494,3.5177107159621306,3.487992274056369,6.543731182753683,6.563639002242798,0.10870098338326752,0.10387312348330871,4.3285292856616495,4.264038599714243,8.0875941955672,8.096788705983538
1281,0.05936890949819606,0.05945250767465053,2.4801547723392066,2.6032501871244356,4.373722467241809,4.456236558424291,0.0869989842058948,0.08645274570081742,3.5177107159621306,3.7516423108659502,6.465743403717187,6.596457052174024,0.10743632463173643,0.1068005538550472,4.3285292856616495,4.648151490194507,7.97404121854955,8.183929482561966
1464,0.05682396349910357,0.056597751646332926,2.4527945855963007,2.4983470453570478,4.366235316833588,4.4258171389767424,0.08277045568665792,0.0825720423334271,3.5177107159621306,3.6409951433195236,6.465743403717187,6.676211400688835,0.10240662244155047,0.10230055268098788,4.3285292856616495,4.535971798158873,7.97404121854955,8.339235286786991
1647,0.05682396349910357,0.056597751646332926,2.4527945855963007,2.4983470453570478,4.366235316833588,4.4258171389767424,0.08277045568665792,0.0825720423334271,3.5177107159621306,3.6409951433195236,6.465743403717187,6.676211400688835,0.10240662244155047,0.10230055268098788,4.3285292856616495,4.535971798158873,7.97404121854955,8.339235286786991
1830,0.055046114689464395,0.054491084681771815,2.3467288917445117,2.3776323600013898,4.1964201931988425,4.230876967328382,0.07973415673608333,0.07851776112373283,3.3181212649478997,3.3759845456467716,6.155122293136786,6.219288717015162,0.0996535928988729,0.09770041426835506,4.093846701260918,4.176936409263031,7.568280509830384,7.684635325112488
2013,0.055046114689464395,0.054491084681771815,2.3467288917445117,2.3776323600013898,4.1964201931988425,4.230876967328382,0.07973415673608333,0.07851776112373283,3.3181212649478997,3.3759845456467716,6.155122293136786,6.219288717015162,0.0996535928988729,0.09770041426835506,4.093846701260918,4.176936409263031,7.568280509830384,7.684635325112488
2196,0.055046114689464395,0.05539789928581812,2.3467288917445117,2.392544241066408,4.154477718275486,4.184543981797698,0.07973415673608333,0.0793919403402494,3.309487458279258,3.3736076188718007,5.998687762376092,6.085121921359357,0.09928154570123283,0.09813985744402531,4.031273313465154,4.163946432561642,7.288459547427507,7.490360263719004
2379,0.055046114689464395,0.05541761704095149,2.343873668617215,2.3501480621266464,4.154477718275486,4.2165624794986085,0.07973415673608333,0.0790526452756007,3.2265850964239293,3.235325828780988,5.998687762376092,6.079634613579959,0.09928154570123283,0.09696842797464741,3.8852687349753965,3.910632248585309,7.288459547427507,7.419014789820578
2562,0.055046114689464395,0.05541761704095149,2.343873668617215,2.3501480621266464,4.154477718275486,4.2165624794986085,0.07973415673608333,0.0790526452756007,3.2265850964239293,3.235325828780988,5.998687762376092,6.079634613579959,0.09928154570123283,0.09696842797464741,3.8852687349753965,3.910632248585309,7.288459547427507,7.419014789820578
2745,0.05363539765316116,0.053131746974633604,2.281247915071666,2.3012229855605586,4.120716792238191,4.15386312534415,0.07663688623969318,0.07592842901472568,3.1945243090701743,3.2527833777205677,5.998687762376092,6.097135948577865,0.09435062659677894,0.09370540995408513,3.8852687349753965,4.042769634649372,7.288459547427507,7.591364765473162
2928,0.05363539765316116,0.055051944424402706,2.281247915071666,2.3074381711739593,4.120716792238191,4.157896115028031,0.07663688623969318,0.07873140629905834,3.154712333902697,3.1676512762663034,5.931875759068535,5.973542651485056,0.09435062659677894,0.0961816822435579,3.776177308905901,3.8084495522870414,7.15562825918807,7.246249603056336
3111,0.05363539765316116,0.053576843525056615,2.281247915071666,2.3125203878687888,4.100650307350154,4.129882533514619,0.07663688623969318,0.07600450782334442,3.154712333902697,3.20764501454912,5.9087958734883115,5.983434170877673,0.09383822796307052,0.09314021982816152,3.776177308905901,3.935577284192877,7.15562825918807,7.369921741325274
3294,0.05363539765316116,0.053576843525056615,2.281247915071666,2.3125203878687888,4.100650307350154,4.129882533514619,0.07663688623969318,0.07600450782334442,3.154712333902697,3.20764501454912,5.9087958734883115,5.983434170877673,0.09383822796307052,0.09314021982816152,3.776177308905901,3.935577284192877,7.15562825918807,7.369921741325274
3477,0.05363539765316116,0.053576843525056615,2.281247915071666,2.3125203878687888,4.100650307350154,4.129882533514619,0.07663688623969318,0.07600450782334442,3.154712333902697,3.20764501454912,5.9087958734883115,5.983434170877673,0.09383822796307052,0.09314021982816152,3.776177308905901,3.935577284192877,7.15562825918807,7.369921741325274
3660,0.05363539765316116,0.053576843525056615,2.281247915071666,2.3125203878687888,4.100650307350154,4.129882533514619,0.07663688623969318,0.07600450782334442,3.154712333902697,3.20764501454912,5.9087958734883115,5.983434170877673,0.09383822796307052,0.09314021982816152,3.776177308905901,3.935577284192877,7.15562825918807,7.369921741325274
3843,0.05363539765316116,0.054331191013381935,2.2808529109422935,2.3081706001571916,4.100650307350154,4.170963284030526,0.07663688623969318,0.07798730374482374,3.154712333902697,3.2198922279012794,5.9087958734883115,6.057798313669604,0.09383822796307052,0.09480495182390544,3.776177308905901,3.9162719409545077,7.15562825918807,7.399970785699059
4026,0.05363539765316116,0.054331191013381935,2.2808529109422935,2.3081706001571916,4.100650307350154,4.170963284030526,0.07663688623969318,0.07798730374482374,3.154712333902697,3.2198922279012794,5.9087958734883115,6.057798313669604,0.09383822796307052,0.09480495182390544,3.776177308905901,3.9162719409545077,7.15562825918807,7.399970785699059
4209,0.05319615532445286,0.052989625724787444,2.2681536860339904,2.2849035655943375,4.097761884640192,4.1296782120859445,0.07580795874420038,0.07546973171583744,3.135253904477,3.17682486365434,5.9087958734883115,5.987067702499365,0.09246007139556942,0.0912584702361761,3.776177308905901,3.854311791566318,7.15562825918807,7.30969735268924
4392,0.05319615532445286,0.05588954299357924,2.2681536860339904,2.3324070226112927,4.097761884640192,4.1479648243852845,0.07580795874420038,0.08051107070910958,3.135253904477,3.2338284935855097,5.876344202402405,5.950931768725358,0.09246007139556942,0.0971494034400366,3.760666033047347,3.895563796973096,7.000610295140266,7.16036660063162
4575,0.05319615532445286,0.05588954299357924,2.2681536860339904,2.3324070226112927,4.097761884640192,4.1479648243852845,0.07580795874420038,0.08051107070910958,3.135253904477,3.2338284935855097,5.876344202402405,5.950931768725358,0.09246007139556942,0.0971494034400366,3.760666033047347,3.895563796973096,7.000610295140266,7.16036660063162
4758,0.05319615532445286,0.05588954299357924,2.2681536860339904,2.3324070226112927,4.097761884640192,4.1479648243852845,0.07580795874420038,0.08051107070910958,3.135253904477,3.2338284935855097,5.876344202402405,5.950931768725358,0.09246007139556942,0.0971494034400366,3.760666033047347,3.895563796973096,7.000610295140266,7.16036660063162
4941,0.05319615532445286,0.05588954299357924,2.2681536860339904,2.3324070226112927,4.097761884640192,4.1479648243852845,0.07580795874420038,0.08051107070910958,3.135253904477,3.2338284935855097,5.876344202402405,5.950931768725358,0.09246007139556942,0.0971494034400366,3.760666033047347,3.895563796973096,7.000610295140266,7.16036660063162
5124,0.05319615532445286,0.05354765821759031,2.2484655529068664,2.2768402559628007,4.069205390642277,4.114308165813421,0.07580795874420038,0.07677646315907032,3.085554648796654,3.1395073768411446,5.820641422543618,5.89386880964957,0.09246007139556942,0.09305151647491583,3.6850806066845676,3.768102821625787,6.994162759663852,7.110071521729405
5307,0.05319615532445286,0.05395501369651755,2.227134163433983,2.2491553938167197,4.060284336142086,4.099557628464852,0.07580795874420038,0.07691327863317098,3.024650601611521,3.0710347737501857,5.785272316373903,5.864954424078166,0.09246007139556942,0.0924048273193653,3.5923029303931533,3.6597255302680423,6.933236825657503,7.049875205065861
5490,0.05266243918580718,0.05284447527597749,2.227134163433983,2.2943583061121364,4.060284336142086,4.161347440186017,0.0757034764848436,0.0759186238377961,3.024650601611521,3.2476281725657983,5.785272316373903,6.104876605771424,0.09246007139556942,0.09292217906374102,3.5923029303931533,4.022233040033758,6.933236825657503,7.588820457396938
5673,0.05266243918580718,0.05279191746389578,2.227134163433983,2.2615387653149557,4.060284336142086,4.1141462558630355,0.07546960158989142,0.07519733248866627,3.024650601611521,3.1256162689455698,5.785272316373903,5.925392314799504,0.09202845141696528,0.09121721318955246,3.5923029303931533,3.778024152502023,6.933236825657503,7.2193785407730156
5856,0.05266243918580718,0.05279191746389578,2.227134163433983,2.2615387653149557,4.060284336142086,4.1141462558630355,0.07546960158989142,0.07519733248866627,3.024650601611521,3.1256162689455698,5.785272316373903,5.925392314799504,0.09202845141696528,0.09121721318955246,3.5923029303931533,3.778024152502023,6.933236825657503,7.2193785407730156
6039,0.052481230901343684,0.052468556736517014,2.2249664742099453,2.2479666953262907,4.048778861883096,4.089374625280308,0.0746254361868999,0.07434377361157143,3.024650601611521,3.10755439860935,5.785272316373903,5.876106470027903,0.09068425157807833,0.0899159818262873,3.5923029303931533,3.7782464808798433,6.933236825657503,7.17030829368248
6222,0.052481230901343684,0.052468556736517014,2.2249664742099453,2.2479666953262907,4.048778861883096,4.089374625280308,0.0746254361868999,0.07434377361157143,3.024650601611521,3.10755439860935,5.785272316373903,5.876106470027903,0.09068425157807833,0.0899159818262873,3.5923029303931533,3.7782464808798433,6.933236825657503,7.17030829368248
6405,0.052481230901343684,0.052468556736517014,2.2249664742099453,2.2479666953262907,4.048778861883096,4.089374625280308,0.0746254361868999,0.07434377361157143,3.024650601611521,3.10755439860935,5.785272316373903,5.876106470027903,0.09068425157807833,0.0899159818262873,3.5923029303931533,3.7782464808798433,6.933236825657503,7.17030829368248
6588,0.052481230901343684,0.052468556736517014,2.2249664742099453,2.2479666953262907,4.048778861883096,4.089374625280308,0.0746254361868999,0.07434377361157143,3.024650601611521,3.10755439860935,5.785272316373903,5.876106470027903,0.09068425157807833,0.0899159818262873,3.5923029303931533,3.7782464808798433,6.933236825657503,7.17030829368248
6771,0.052481230901343684,0.052468556736517014,2.2249664742099453,2.2479666953262907,4.048778861883096,4.089374625280308,0.0746254361868999,0.07434377361157143,3.024650601611521,3.10755439860935,5.785272316373903,5.876106470027903,0.09068425157807833,0.0899159818262873,3.5923029303931533,3.7782464808798433,6.933236825657503,7.17030829368248
6954,0.052481230901343684,0.05291418582934763,2.213351782995795,2.23755327413019,4.031906640109053,4.070331218203063,0.0746254361868999,0.07468928705697803,2.995154811365188,3.043091020326896,5.705864495556477,5.769202206342611,0.09040430025487455,0.08975238230861339,3.5577996018482896,3.637144525668546,6.821940205834004,6.927573854822063
7137,0.052481230901343684,0.05291418582934763,2.213351782995795,2.23755327413019,4.031906640109053,4.070331218203063,0.0746254361868999,0.07468928705697803,2.995154811365188,3.043091020326896,5.705864495556477,5.769202206342611,0.09040430025487455,0.08975238230861339,3.5577996018482896,3.637144525668546,6.821940205834004,6.927573854822063
7320,0.05229186926238691,0.052359734015139305,2.213351782995795,2.2590674803462383,4.031906640109053,4.103544380288584,0.0746254361868999,0.0745562349672006,2.995154811365188,3.1542574658834615,5.705864495556477,5.9442843580522275,0.09040430025487455,0.09050745359236069,3.5577996018482896,3.856565110922547,6.821940205834004,7.299262087299454
7503,0.05229186926238691,0.052359734015139305,2.213351782995795,2.2590674803462383,4.031906640109053,4.103544380288584,0.0746254361868999,0.0745562349672006,2.995154811365188,3.1542574658834615,5.705864495556477,5.9442843580522275,0.09040430025487455,0.09050745359236069,3.5577996018482896,3.856565110922547,6.821940205834004,7.299262087299454
7686,0.05229186926238691,0.052359734015139305,2.213351782995795,2.2590674803462383,4.031906640109053,4.103544380288584,0.0746254361868999,0.0745562349672006,2.995154811365188,3.1542574658834615,5.705864495556477,5.9442843580522275,0.09040430025487455,0.09050745359236069,3.5577996018482896,3.856565110922547,6.821940205834004,7.299262087299454
7869,0.05229186926238691,0.052359734015139305,2.213351782995795,2.2590674803462383,4.031906640109053,4.103544380288584,0.0746254361868999,0.0745562349672006,2.995154811365188,3.1542574658834615,5.705864495556477,5.9442843580522275,0.09040430025487455,0.09050745359236069,3.5577996018482896,3.856565110922547,6.821940205834004,7.299262087299454
8052,0.05229186926238691,0.052302474146339005,2.213351782995795,2.231618664378924,4.031906640109053,4.070478369991574,0.07389189645574418,0.07358773519214572,2.995154811365188,3.056278696624543,5.705864495556477,5.815032790557154,0.08916568680254498,0.08840610132298522,3.5577996018482896,3.6827188763165215,6.821940205834004,7.042684727018759
8235,0.05229186926238691,0.052302474146339005,2.213351782995795,2.231618664378924,4.031906640109053,4.070478369991574,0.07389189645574418,0.07358773519214572,2.995154811365188,3.056278696624543,5.705864495556477,5.815032790557154,0.08916568680254498,0.08840610132298522,3.5577996018482896,3.6827188763165215,6.821940205834004,7.042684727018759
8418,0.05229186926238691,0.052302474146339005,2.213351782995795,2.231618664378924,4.031906640109053,4.070478369991574,0.07389189645574418,0.07358773519214572,2.995154811365188,3.056278696624543,5.705864495556477,5.815032790557154,0.08916568680254498,0.08840610132298522,3.5577996018482896,3.6827188763165215,6.821940205834004,7.042684727018759
8601,0.05229186926238691,0.052302474146339005,2.213351782995795,2.231618664378924,4.031906640109053,4.070478369991574,0.07389189645574418,0.07358773519214572,2.995154811365188,3.056278696624543,5.705864495556477,5.815032790557154,0.08916568680254498,0.08840610132298522,3.5577996018482896,3.6827188763165215,6.821940205834004,7.042684727018759
8784,0.05229186926238691,0.052302474146339005,2.213351782995795,2.231618664378924,4.031906640109053,4.070478369991574,0.07389189645574418,0.07358773519214572,2.995154811365188,3.056278696624543,5.705864495556477,5.815032790557154,0.08916568680254498,0.08840610132298522,3.5577996018482896,3.6827188763165215,6.821940205834004,7.042684727018759
8967,0.05229186926238691,0.052302474146339005,2.213351782995795,2.231618664378924,4.031906640109053,4.070478369991574,0.07389189645574418,0.07358773519214572,2.995154811365188,3.056278696624543,5.705864495556477,5.815032790557154,0.08916568680254498,0.08840610132298522,3.5577996018482896,3.6827188763165215,6.821940205834004,7.042684727018759
